clusterindex,Longitude,Latitude,SOG,COG
0,-43.15166667,-22.90206667,17.4,299.5
0,-43.17423333,-22.80465,6.1,285.5
0,-43.1373,-22.89375,9.7,272.1
0,-43.16476667,-22.90101667,5.5,245.6
0,-43.17146667,-22.90225,1.0,245.9
0,-43.1526,-22.90161667,17.2,295.9
0,-43.13773333,-22.89375,9.8,269.3
0,-43.16503333,-22.9011,5.5,251.9
0,-43.1715,-22.90226667,0.9,244.3
0,-43.15315,-22.9014,17.0,291.4
0,-43.13823333,-22.89378333,9.7,264.0
0,-43.1748,-22.80451667,5.2,283.9
0,-43.16528333,-22.90118333,5.2,250.5
0,-43.15363333,-22.90125,16.7,288.4
0,-43.16285,-22.90063333,6.0,228.2
0,-43.15411667,-22.9011,16.9,286.1
0,-43.17503333,-22.80446667,5.4,280.5
0,-43.16551667,-22.90126667,5.1,251.1
0,-43.13876667,-22.89385,9.9,261.8
0,-43.15463333,-22.901,17.3,281.3
0,-43.16308333,-22.90083333,6.5,231.1
0,-43.1753,-22.80443333,5.5,279.7
0,-43.15513333,-22.90091667,16.9,281.0
0,-43.16573333,-22.90133333,5.1,253.4
0,-43.15555,-22.90085,16.9,279.4
0,-43.16333333,-22.90101667,7.0,233.6
0,-43.1756,-22.80438333,5.5,278.9
0,-43.13976667,-22.89396667,10.0,260.6
0,-43.166,-22.9014,5.0,252.6
0,-43.15615,-22.90076667,17.0,277.5
0,-43.16363333,-22.9012,6.7,240.0
0,-43.15656667,-22.90073333,17.2,272.9
0,-43.17583333,-22.80436667,4.5,276.3
0,-43.14026667,-22.89403333,9.9,258.3
0,-43.16391667,-22.90135,6.6,245.1
0,-43.1576,-22.90066667,17.2,272.2
0,-43.17603333,-22.80435,3.9,274.3
0,-43.1407,-22.89411667,9.8,254.5
0,-43.16648333,-22.90158333,5.0,247.5
0,-43.1582,-22.90068333,17.1,265.9
0,-43.16428333,-22.9015,6.8,250.1
0,-43.17625,-22.80433333,3.7,275.4
0,-43.1587,-22.90071667,17.1,263.1
0,-43.16673333,-22.90166667,4.9,248.7
0,-43.14123333,-22.89426667,10.0,253.3
0,-43.16453333,-22.90158333,6.5,250.8
0,-43.15921667,-22.90076667,17.1,266.1
0,-43.17641667,-22.80431667,3.5,275.7
0,-43.14171667,-22.89438333,9.8,255.4
0,-43.15973333,-22.90081667,17.0,265.8
0,-43.16485,-22.90168333,5.9,251.6
0,-43.16023333,-22.90085,15.9,264.0
0,-43.17658333,-22.8043,3.2,275.8
0,-43.16715,-22.9018,3.6,252.1
0,-43.16061667,-22.90088333,14.8,264.8
0,-43.16511667,-22.90176667,6.1,250.2
0,-43.17675,-22.80428333,2.7,274.6
0,-43.14266667,-22.89466667,9.9,255.0
0,-43.16728333,-22.90185,2.7,249.5
0,-43.16113333,-22.90093333,14.8,261.5
0,-43.16543333,-22.90188333,7.2,248.3
0,-43.16148333,-22.90096667,12.8,264.1
0,-43.17686667,-22.80428333,2.5,277.1
0,-43.14315,-22.89478333,9.9,256.7
0,-43.1674,-22.90188333,1.8,253.8
0,-43.16186667,-22.90101667,9.6,260.6
0,-43.16576667,-22.90198333,6.5,247.3
0,-43.12568333,-22.89416667,1.5,268.0
0,-43.16208333,-22.90105,8.4,259.6
0,-43.17698333,-22.80426667,2.2,274.5
0,-43.14358333,-22.89486667,9.9,257.1
0,-43.16748333,-22.9019,1.6,253.2
0,-43.16235,-22.9011,7.6,261.5
0,-43.12581667,-22.89418333,2.3,267.3
0,-43.16611667,-22.90213333,6.1,248.6
0,-43.17708333,-22.80426667,1.9,273.8
0,-43.16256667,-22.90113333,6.6,256.9
0,-43.16756667,-22.90191667,1.4,252.1
0,-43.14411667,-22.89493333,9.7,265.9
0,-43.16633333,-22.9022,5.7,247.8
0,-43.12595,-22.89418333,3.1,264.1
0,-43.16275,-22.90116667,6.4,259.2
0,-43.17716667,-22.80426667,1.5,274.9
0,-43.16761667,-22.90195,1.6,250.9
0,-43.14461667,-22.89498333,9.7,262.0
0,-43.16295,-22.9012,6.2,258.5
0,-43.12613333,-22.89418333,3.8,268.2
0,-43.16668333,-22.90231667,7.3,249.4
0,-43.16311667,-22.90123333,5.8,256.5
0,-43.17725,-22.80425,1.5,275.9
0,-43.14505,-22.89505,9.9,261.2
0,-43.16775,-22.90198333,3.1,248.9
0,-43.16325,-22.90126667,5.8,257.2
0,-43.12635,-22.89418333,4.0,268.6
0,-43.16703333,-22.90243333,7.3,252.5
0,-43.17731667,-22.80423333,1.1,281.0
0,-43.14558333,-22.89513333,9.8,258.9
0,-43.1679,-22.90205,3.7,248.7
0,-43.16345,-22.90133333,5.6,254.3
0,-43.1266,-22.89421667,5.0,269.3
0,-43.16735,-22.90251667,6.6,254.2
0,-43.16358333,-22.90136667,5.9,253.6
0,-43.17736667,-22.80423333,1.1,280.3
0,-43.14606667,-22.89523333,9.8,256.3
0,-43.1681,-22.90211667,4.1,249.4
0,-43.16378333,-22.90143333,5.9,251.7
0,-43.16765,-22.90258333,6.1,255.8
0,-43.12705,-22.89421667,7.0,268.7
0,-43.16393333,-22.90146667,6.1,253.8
0,-43.17741667,-22.80421667,0.7,284.1
0,-43.14648333,-22.89535,9.8,255.6
0,-43.16831667,-22.90218333,4.3,250.0
0,-43.16413333,-22.90153333,5.9,251.2
0,-43.12743333,-22.89423333,8.4,267.5
0,-43.168,-22.90266667,5.9,257.0
0,-43.17745,-22.80421667,0.6,283.3
0,-43.1685,-22.90225,4.6,250.1
0,-43.1643,-22.90156667,5.8,253.6
0,-43.14701667,-22.89548333,9.8,252.3
0,-43.12791667,-22.89425,9.2,267.0
0,-43.16823333,-22.90271667,6.1,257.5
0,-43.16446667,-22.90163333,5.7,250.6
0,-43.16873333,-22.90233333,4.8,252.2
0,-43.14748333,-22.89558333,9.6,255.5
0,-43.16463333,-22.90168333,5.8,250.4
0,-43.12841667,-22.89426667,10.0,266.5
0,-43.16856667,-22.90278333,6.2,258.1
0,-43.1648,-22.90173333,5.6,251.2
0,-43.14791667,-22.89568333,9.6,261.8
0,-43.169,-22.9024,5.0,253.9
0,-43.16493333,-22.90178333,5.6,248.2
0,-43.12893333,-22.8943,10.6,265.8
0,-43.16885,-22.90285,5.2,256.2
0,-43.0996,-22.76138333,9.0,302.8
0,-43.14845,-22.89575,9.5,259.1
0,-43.1692,-22.90246667,4.8,252.1
0,-43.1651,-22.90183333,5.6,246.7
0,-43.12946667,-22.89435,11.1,264.8
0,-43.16905,-22.90288333,4.6,258.6
0,-43.16521667,-22.90186667,5.3,245.7
0,-43.14891667,-22.89581667,9.5,261.9
0,-43.16945,-22.90251667,5.1,257.9
0,-43.1654,-22.90191667,5.6,251.0
0,-43.16928333,-22.90293333,4.7,258.8
0,-43.13016667,-22.89443333,11.9,264.0
0,-43.16553333,-22.90196667,5.1,252.3
0,-43.14933333,-22.89586667,9.4,263.0
0,-43.16971667,-22.90258333,4.8,255.0
0,-43.13071667,-22.8945,12.4,263.0
0,-43.16571667,-22.90201667,5.2,257.4
0,-43.1695,-22.90296667,4.3,260.3
0,-43.10091667,-22.76101667,9.0,268.8
0,-43.16991667,-22.90263333,4.6,255.8
0,-43.16586667,-22.90205,5.2,257.6
0,-43.14985,-22.89593333,9.3,261.7
0,-43.13136667,-22.89455,12.8,260.9
0,-43.16973333,-22.903,4.9,260.7
0,-43.16603333,-22.90208333,5.2,258.8
0,-43.10131667,-22.76105,7.5,260.5
0,-43.17015,-22.90268333,4.5,261.0
0,-43.15031667,-22.89601667,9.3,256.6
0,-43.16618333,-22.90211667,4.9,256.9
0,-43.13201667,-22.89466667,13.0,259.2
0,-43.16996667,-22.90303333,3.9,260.5
0,-43.16631667,-22.90215,4.4,258.7
0,-43.15071667,-22.89613333,9.2,255.8
0,-43.1704,-22.90271667,4.6,266.8
0,-43.16643333,-22.90216667,4.1,257.3
0,-43.13266667,-22.8948,12.9,258.7
0,-43.17016667,-22.90306667,3.7,260.6
0,-43.1512,-22.89625,9.2,254.4
0,-43.1706,-22.90271667,4.4,274.1
0,-43.16656667,-22.90218333,3.8,259.7
0,-43.13323333,-22.8949,12.9,258.7
0,-43.17033333,-22.9031,3.6,262.8
0,-43.16666667,-22.9022,3.7,259.3
0,-43.10228333,-22.76128333,6.2,253.9
0,-43.1708,-22.90271667,3.5,269.5
0,-43.1517,-22.89638333,9.4,253.5
0,-43.1668,-22.90223333,4.4,261.3
0,-43.1705,-22.90311667,2.7,264.5
0,-43.13401667,-22.89506667,13.2,257.4
0,-43.10255,-22.76136667,6.1,250.0
0,-43.1669,-22.90225,4.4,257.9
0,-43.16693333,-22.90225,4.4,261.2
0,-43.15206667,-22.89648333,9.4,255.1
0,-43.17096667,-22.90271667,2.7,269.1
0,-43.13461667,-22.89521667,13.5,255.9
0,-43.16708333,-22.90228333,4.7,257.5
0,-43.17061667,-22.90311667,2.3,270.8
0,-43.1671,-22.90228333,4.8,260.7
0,-43.15251667,-22.89658333,9.4,254.2
0,-43.17108333,-22.90273333,2.1,269.1
0,-43.1672,-22.9023,4.9,258.6
