clusterindex,Longitude,Latitude,SOG,COG
0,-43.15481667,-22.86025,7.9,177.4
0,-43.1548,-22.86061667,7.8,179.3
0,-43.1548,-22.86171667,8.0,178.6
0,-43.1548,-22.8628,7.9,179.4
0,-43.15478333,-22.86316667,7.9,178.4
0,-43.15476667,-22.86356667,7.8,177.5
0,-43.15476667,-22.8639,7.9,178.1
0,-43.15475,-22.86463333,7.9,177.4
0,-43.15471667,-22.86501667,7.9,177.6
0,-43.1548,-22.86723333,7.9,178.7
0,-43.1548,-22.86761667,7.9,177.7
0,-43.15478333,-22.86801667,7.9,179.0
0,-43.15476667,-22.86835,7.9,177.6
0,-43.15475,-22.86871667,7.9,178.8
0,-43.15475,-22.86908333,7.9,178.9
0,-43.15473333,-22.8698,7.9,178.2
0,-43.15471667,-22.8702,7.9,178.4
0,-43.1546,-22.8712,8.3,179.3
0,-43.15468333,-22.87223333,10.2,176.8
0,-43.15466667,-22.87273333,10.2,178.1
0,-43.1547,-22.87473333,8.3,178.0
0,-43.15468333,-22.87516667,8.4,178.3
0,-43.15491667,-22.85695,7.8,179.6
0,-43.1549,-22.85805,7.9,179.5
0,-43.15483333,-22.85991667,7.9,180.0
0,-43.1548,-22.86098333,7.9,180.2
0,-43.1548,-22.86211667,7.9,180.2
0,-43.1548,-22.86245,7.9,179.7
0,-43.15476667,-22.8643,7.9,180.1
0,-43.15475,-22.8654,7.9,181.5
0,-43.15478333,-22.86581667,7.8,181.1
0,-43.1548,-22.86686667,7.9,180.8
0,-43.15473333,-22.86945,7.9,179.7
0,-43.15473333,-22.8705,7.9,180.6
0,-43.15468333,-22.87313333,10.1,181.0
0,-43.15471667,-22.87435,8.3,180.6
0,-43.15481667,-22.86135,7.9,182.7
0,-43.15478333,-22.86615,7.9,181.6
0,-43.1548,-22.86648333,7.9,183.4
0,-43.15463333,-22.87166667,9.2,181.6
0,-43.1547,-22.87356667,9.5,182.1
0,-43.15413333,-22.87528333,7.8,178.6
0,-43.15471667,-22.87396667,8.6,184.7
0,-43.15468333,-22.87551667,8.5,179.3
0,-43.15413333,-22.87536667,7.9,178.5
0,-43.15476667,-22.87086667,7.9,185.2
0,-43.15468333,-22.8759,8.5,179.3
0,-43.15411667,-22.87573333,8.0,179.1
0,-43.15468333,-22.87625,7.4,179.7
0,-43.15413333,-22.87611667,8.0,179.6
0,-43.15463333,-22.87653333,6.3,167.4
0,-43.15413333,-22.8765,8.2,180.1
0,-43.15443333,-22.87675,6.2,142.5
0,-43.15413333,-22.87688333,8.3,179.8
0,-43.15408333,-22.87688333,6.7,113.1
0,-43.15373333,-22.87696667,7.7,106.2
0,-43.15411667,-22.87726667,8.3,178.9
0,-43.15331667,-22.87703333,8.3,100.7
0,-43.1529,-22.87708333,8.3,97.2
0,-43.15408333,-22.87765,8.4,176.4
0,-43.15248333,-22.87711667,8.2,96.8
0,-43.1521,-22.87716667,8.3,96.5
0,-43.15405,-22.87805,8.4,174.6
0,-43.15165,-22.8772,8.3,95.1
0,-43.15398333,-22.87848333,8.5,172.8
0,-43.15123333,-22.87723333,8.4,95.9
0,-43.15078333,-22.87725,8.4,94.0
0,-43.15393333,-22.8788,8.6,171.4
0,-43.15041667,-22.87728333,8.3,96.0
0,-43.15001667,-22.87736667,8.3,100.2
0,-43.15383333,-22.87926667,8.6,170.0
0,-43.14963333,-22.87741667,8.5,99.0
0,-43.15376667,-22.87958333,8.6,169.2
0,-43.14918333,-22.8775,8.5,102.1
0,-43.14875,-22.87756667,8.4,100.5
0,-43.15368333,-22.88003333,8.7,169.2
0,-43.14831667,-22.87766667,8.3,103.1
0,-43.1536,-22.88043333,8.7,169.6
0,-43.14795,-22.87773333,8.3,101.4
0,-43.15351667,-22.88083333,8.7,169.7
