clusterindex,Longitude,Latitude,SOG,COG
0,-43.17083333,-22.90311667,1.6,271.9
0,-43.1709,-22.90311667,1.3,271.0
0,-43.17093333,-22.90311667,1.0,272.3
0,-43.17098333,-22.90311667,0.6,270.3
0,-43.15513333,-22.8977,7.3,267.9
0,-43.1553,-22.89771667,7.1,267.2
0,-43.15553333,-22.89773333,6.6,268.2
0,-43.15911667,-22.89775,4.0,267.9
0,-43.15951667,-22.89776667,3.7,265.0
0,-43.15968333,-22.89778333,3.3,263.0
0,-43.15981667,-22.89781667,2.8,260.1
0,-43.15995,-22.89783333,2.4,257.8
0,-43.16005,-22.89785,2.2,260.0
0,-43.16015,-22.89786667,1.9,259.1
0,-43.16023333,-22.8979,1.7,254.8
0,-43.1603,-22.89791667,1.6,250.0
0,-43.16036667,-22.89795,1.4,245.1
0,-43.16041667,-22.898,1.3,240.4
0,-43.16046667,-22.89803333,1.2,240.0
0,-43.16051667,-22.89806667,1.1,236.0
0,-43.16056667,-22.89811667,1.1,228.8
0,-43.16058333,-22.89815,1.0,224.2
0,-43.16063333,-22.89818333,0.9,221.4
0,-43.16065,-22.89821667,0.9,219.6
0,-43.16068333,-22.89825,0.8,219.7
0,-43.1607,-22.89825,0.8,233.7
0,-43.1555,-22.8968,11.4,247.9
0,-43.15598333,-22.89696667,11.2,249.5
0,-43.1565,-22.89713333,11.1,250.6
0,-43.15696667,-22.89726667,11.0,252.7
0,-43.15753333,-22.89743333,11.0,254.0
0,-43.15806667,-22.89756667,11.0,253.6
0,-43.15865,-22.89775,11.1,252.5
0,-43.15911667,-22.8979,11.1,250.9
0,-43.15963333,-22.8981,11.2,248.6
0,-43.1601,-22.89828333,11.1,247.3
0,-43.16063333,-22.89848333,10.5,247.5
0,-43.16113333,-22.89865,9.6,248.6
0,-43.16155,-22.8988,8.9,249.7
0,-43.16193333,-22.89891667,7.9,250.7
0,-43.16223333,-22.89901667,7.3,250.2
0,-43.16251667,-22.89911667,6.6,250.3
0,-43.16283333,-22.8992,6.0,251.7
0,-43.16313333,-22.89928333,5.8,252.6
0,-43.16341667,-22.89936667,5.9,252.3
0,-43.1637,-22.89946667,5.9,251.2
0,-43.16395,-22.89955,5.9,250.7
0,-43.16423333,-22.89963333,5.9,250.7
0,-43.1645,-22.89973333,5.8,250.9
0,-43.1648,-22.89983333,5.7,249.0
0,-43.16503333,-22.89995,5.7,247.3
0,-43.16531667,-22.90005,5.7,246.4
0,-43.16556667,-22.90016667,5.6,244.4
0,-43.16581667,-22.90028333,5.6,244.7
0,-43.16608333,-22.9004,5.6,245.1
0,-43.16635,-22.90051667,5.6,246.4
0,-43.1666,-22.90061667,5.7,245.9
0,-43.16685,-22.90071667,5.4,244.6
0,-43.16705,-22.90081667,5.1,244.6
0,-43.1673,-22.90091667,4.9,243.3
0,-43.1675,-22.901,4.6,242.8
0,-43.16773333,-22.90111667,4.6,244.3
0,-43.16795,-22.90121667,4.7,244.2
0,-43.16818333,-22.9013,4.9,243.6
0,-43.1684,-22.9014,5.1,241.5
0,-43.16866667,-22.90153333,5.4,241.8
0,-43.1689,-22.90163333,5.6,243.0
0,-43.16916667,-22.90176667,5.8,244.2
0,-43.16943333,-22.9019,6.0,243.5
0,-43.16968333,-22.90205,6.0,239.9
0,-43.1699,-22.90218333,6.0,238.2
0,-43.17016667,-22.90233333,5.3,239.1
0,-43.17036667,-22.90243333,4.5,240.8
0,-43.17055,-22.9025,4.0,245.1
0,-43.17071667,-22.90255,3.7,248.2
